Småortskod 
 	Småort_Beteckning 
(Namn) 	Typ 
  	Landareal 
hektar 	Folkmängd  
2010.12.31 	Fritidshusomr 
andel 	Kommun 
Namn 	Kommun
kod
S2707	Rosenhill	-	5.66	63	0	Karlskrona	1080
S2709	Kartorp och Rolstorp	-	18.01	74	0	Ronneby	1081
S2711	Rödby	-	12.05	58	0	Ronneby	1081
S2713	Saleboda	-	24.07	106	0.06	Karlskrona	1080
S2715	Sandvik och Aspan	-	35.45	124	0.81	Ronneby	1081
S2717	Sandbäck och del av Agerum	-	16.7	89	0	Sölvesborg	1083
S2721	Saxemara	-	27.98	154	0	Ronneby	1081
S2725	Siretorp + Sandviken	-	85.07	162	0.76	Sölvesborg	1083
S2729	Saxemara (södra delen)	-	10.88	66	0	Ronneby	1081
S2731	Smedsgården + Bredäng	-	21	57	0	Ronneby	1081
S2733	Stengöl och Svensgöl norra	-	21.85	88	0	Karlskrona	1080
S2734	Stensnäset	Ny	19.64	110	0.93	Karlskrona	1080
S2735	Spjälkö + Saxemaranäs	-	48.16	118	0.33	Ronneby	1081
S2737	Stilleryd	-	17.71	90	0	Karlshamn	1082
S2739	Stiby	-	14.64	67	0	Sölvesborg	1083
S2741	Stockholmsledet och Lindeborg	-	12.33	131	0	Karlshamn	1082
S2749	Strömsberg	-	17.05	80	0	Karlskrona	1080
S2752	Svanhalla	Ny	13.72	54	0	Karlskrona	1080
S2753	Sälleryd	-	9.59	58	0	Karlskrona	1080
S2759	Torsabjörke	-	24.95	63	0	Sölvesborg	1083
S2761	Truseryd	-	15.56	67	0	Karlskrona	1080
S2763	Torsnäs	-	21.67	68	0	Karlskrona	1080
S2765	Vettekulla + del av Matvik	-	60.24	155	0.66	Karlshamn	1082
S2769	Västra Näs	-	7.31	67	0	Sölvesborg	1083
S2770	Ysane	Ny	24.85	140	0	Sölvesborg	1083
S2771	Tredenborg	-	30.92	120	0.95	Sölvesborg	1083
S2775	Tostarp (västra delen)	-	15.75	55	0	Karlshamn	1082
S2785	Öljersjö	-	12.07	66	0	Karlskrona	1080
S2797	Algustorp	-	35.19	56	0	Hässleholm	1293
S2801	Attarp	-	9.85	53	0	Hässleholm	1293
S2807	Axeltofta	-	18.97	104	0.79	Landskrona	1282
S2809	Ausås	-	24.39	143	0	Ängelholm	1292
S2813	Skälderhus	-	16.99	96	0	Ängelholm	1292
S2815	Backagården	Ny	10.47	78	0	Hässleholm	1293
S2817	Barum	-	23.51	54	0	Kristianstad	1290
S2818	Baskemölla	-	33.96	230	0.44	Simrishamn	1291
S2821	Bjärlöv	-	29.41	173	0	Kristianstad	1290
S2825	Åmanäs + Nilstorp	-	24.03	86	0	Hässleholm	1293
S2829	Boalt och Karseboda	-	38.97	100	0	Östra Göinge	1256
S2833	Boalt	-	24.18	53	0	Örkelljunga	1257
S2837	Bonnarp	-	22.74	77	0	Klippan	1276
S2841	Bössebacken	-	18.28	69	0	Östra Göinge	1256
S2843	Brandstad	-	11.73	55	0	Sjöbo	1265
S2845	Djurröd	-	20.47	94	0	Kristianstad	1290
S2848	Ebbarp	Ny	10.17	61	0	Osby	1273
S2849	Ekestad	-	15.26	66	0	Kristianstad	1290
S2851	Edenryd	-	38.82	175	0	Bromölla	1272
S2853	Eskilstorp och Hemmeslövs gård	-	19.82	116	0	Båstad	1278
S2855	Eljaröd	-	15.28	78	0	Tomelilla	1270
S2857	Farstorp	-	27.33	62	0	Hässleholm	1293
S2861	Björkedal	-	14.49	51	0	Hässleholm	1293
S2862	Björnahusen	Ny	10.15	61	0	Landskrona	1282
S2863	Fjäringsgården	-	16.59	57	0	Kristianstad	1290
S2865	Fjälkestad	-	29.24	127	0	Kristianstad	1290
S2867	Flackarp	-	4.31	103	0	Staffanstorp	1230
S2869	Rössjöfors (norra delen)	-	20.59	86	0	Ängelholm	1292
S2873	Färingtofta	-	15.13	70	0	Klippan	1276
S2877	Gladsax	-	22.95	143	0	Simrishamn	1291
S2881	Gringelstad	-	35.38	140	0	Kristianstad	1290
S2883	Grå Läge	-	3.01	56	0	Helsingborg	1283
S2885	Gråmanstorp	-	23.32	85	0	Klippan	1276
S2889	Grödby	-	17.6	73	0	Bromölla	1272
S2893	Gröstorp	-	20.33	184	0	Simrishamn	1291
S2897	Gånarp	-	29.3	115	0	Ängelholm	1292
S2899	Gyllebo (västra delen)	-	62.62	90	0.97	Simrishamn	1291
S2905	Harbäckshult	-	12.94	53	0	Örkelljunga	1257
S2909	Horna	-	24.39	96	0	Kristianstad	1290
S2913	Hov	-	19.51	82	0	Båstad	1278
S2917	Hyllstofta	-	33.16	131	0	Klippan	1276
S2921	Hylta	-	24.2	57	0	Östra Göinge	1256
S2925	Håkanryd	-	22.61	74	0	Bromölla	1272
S2927	Håstenslöv	Ny	6.16	50	0	Svalöv	1214
S2929	Häglinge	-	31.13	79	0	Hässleholm	1293
S2933	Häljalt	-	21.3	76	0	Perstorp	1275
S2941	Hökön	-	43.92	108	0	Osby	1273
S2945	Hörja	-	29.15	193	0	Hässleholm	1293
S2947	Igelösa	-	10.94	67	0	Lund	1281
S2949	Ignaberga	-	14.64	62	0	Hässleholm	1293
S2953	Järrestad	-	33.19	161	0	Simrishamn	1291
S2955	Ivö	-	34.32	89	0	Kristianstad	1290
S2959	Kattvik	-	21.21	51	0	Båstad	1278
S2961	Kiaby	-	27.38	150	0	Kristianstad	1290
S2965	Killebäckstorp	-	5.74	60	0	Båstad	1278
S2967	Forsby	-	8.14	53	0	Klippan	1276
S2970	Krika	Ny	31.7	183	0	Klippan	1276
S2973	Källna	-	15.25	97	0	Klippan	1276
S2976	Källunda	Ny	6.38	51	0	Kristianstad	1290
S2977	Lerbäckshult	-	33.15	125	0.8	Ängelholm	1292
S2979	Jularp + Perstorp	-	42.74	90	0	Höör	1267
S2981	Lillaskog	-	9.85	56	0	Hässleholm	1293
S2985	Skäralid	-	38.53	98	0.74	Klippan	1276
S2989	Ljungabolet	-	22.46	66	0	Ängelholm	1292
S2991	Kronan	-	7.08	51	0	Vellinge	1233
S2992	Krumby	Ny	8.29	52	0	Malmö	1280
S2993	Loshult	-	27.02	90	0	Osby	1273
S2995	Kvistofta kyrka	-	12.59	52	0	Helsingborg	1283
S2997	Lyckeområdet	-	21.24	85	0.59	Klippan	1276
S2999	Kärreberga	-	23.57	109	0.97	Åstorp	1277
S3001	Lyngby	-	17.55	63	0	Kristianstad	1290
S3003	Lilla Håstad	-	14.2	74	0	Lund	1281
S3005	Maglehem	-	39.72	164	0	Kristianstad	1290
S3009	Mjönäs	-	47.88	61	0	Kristianstad	1290
S3010	Munkagårda	Ny	17.42	61	0	Svalöv	1214
S3011	Lilla Svedala	-	6.97	53	0	Svedala	1263
S3013	Sandby (östra delen)	-	52.29	101	0.91	Simrishamn	1291
S3017	Nogesund	-	10	99	0	Bromölla	1272
S3019	Norra Vallåkra	-	6.9	50	0	Helsingborg	1283
S3021	Nybygget och Lerbäckshult	-	46.45	216	0.95	Ängelholm	1292
S3025	Nybygget	-	8.18	72	0	Klippan	1276
S3029	Nyehusen och Furuboda	-	209.56	234	0.88	Kristianstad	1290
S3033	Nymö	-	28.59	139	0	Kristianstad	1290
S3037	Nävlinge södra och Vagnaröd	-	24.07	95	0	Hässleholm	1293
S3041	Oderljunga	-	25.8	136	0	Perstorp	1275
S3042	Odersbäck	Ny	7.05	50	0	Kristianstad	1290
S3045	Oppmanna	-	30.54	107	0	Kristianstad	1290
S3049	Perstorp + Svenstorp	-	20.05	123	0.5	Båstad	1278
S3051	Pile-Tygelsjö	Ny	10.77	52	0	Malmö	1280
S3053	Rammsjö	-	15.93	110	0	Båstad	1278
S3057	Rammsjöstrand	-	18.05	73	0.89	Båstad	1278
S3061	Ramsåsa	-	10.56	69	0	Tomelilla	1270
S3065	Raskarum och Ljunglyckorna	-	36.42	71	0	Simrishamn	1291
S3069	Ravlunda	-	25.81	103	0	Simrishamn	1291
S3073	Rickarum	-	21.16	91	0	Kristianstad	1290
S3077	Ripa	-	20.5	88	0	Kristianstad	1290
S3081	Riseberga	-	25.58	106	0	Klippan	1276
S3085	Ryet och Lyckorna	-	30.59	92	0	Ängelholm	1292
S3093	Råby	-	25.04	113	0	Bromölla	1272
S3095	Råsåkra + Dalvik	-	38.53	87	0	Sjöbo	1265
S3099	Skräddaröd by	-	9.91	54	0	Simrishamn	1291
S3101	Skepparslöv	-	27.57	135	0	Kristianstad	1290
S3103	Sjunnerup	-	47.37	90	0.74	Höör	1267
S3105	Skyrup	-	13.81	51	0.93	Hässleholm	1293
S3109	Skånes Värsjö	-	33.82	126	0	Örkelljunga	1257
S3111	Skåne-Tranås	-	29.08	195	0	Tomelilla	1270
S3113	Allarp	-	40.73	100	0	Klippan	1276
S3117	Spannarp	-	17.89	157	0	Ängelholm	1292
S3119	Storahults strand	-	23.99	95	0.93	Båstad	1278
S3121	Spjutstorp	-	31.15	197	0	Tomelilla	1270
S3125	Starby	-	13.2	108	0	Ängelholm	1292
S3129	Södra Mellby	-	26.95	80	0	Simrishamn	1291
S3131	Stora Görslöv	-	11.5	53	0	Höganäs	1284
S3133	Tings Nöbbelöv	-	19.14	79	0	Kristianstad	1290
S3137	Tornsborg	-	18.06	75	0	Klippan	1276
S3139	Stora Isie	-	10.79	60	0	Trelleborg	1287
S3141	Tosteberga	-	23.33	99	0	Kristianstad	1290
S3143	Tottarp	-	7.56	73	0	Staffanstorp	1230
S3145	Träne	-	19.35	119	0	Kristianstad	1290
S3147	Sularp	-	8.14	65	0	Lund	1281
S3149	Tullstorp	-	18.9	158	0	Ängelholm	1292
S3151	Tjuvaröd	-	16.56	67	0	Höör	1267
S3153	Tåstarp och Toarp	-	35.73	185	0	Ängelholm	1292
S3155	Ugglarp södra	Ny	5.3	55	0	Trelleborg	1287
S3157	Ullstorp	-	9.82	62	0	Kristianstad	1290
S3161	Ulvs	-	23.99	71	0	Perstorp	1275
S3165	Vallby	-	21.41	71	0	Simrishamn	1291
S3169	Vanneberga	-	43.53	184	0	Kristianstad	1290
S3173	Vejbyslätt	-	7.48	83	0	Ängelholm	1292
S3177	Venestad	-	14.88	58	0	Kristianstad	1290
S3181	Verum	-	21.09	57	0	Hässleholm	1293
S3185	Visseltofta	-	22.37	106	0	Osby	1273
S3189	Vitemölla	-	23.69	89	0.84	Simrishamn	1291
S3193	Vånga	-	31.01	153	0	Kristianstad	1290
S3197	Värestorp	-	17.92	55	0	Östra Göinge	1256
S3201	Västanå	-	26.18	122	0	Bromölla	1272
S3205	Fjälkinge (östra delen)	-	9.08	65	0	Kristianstad	1290
S3207	Yngsjöstrand	-	223.32	255	0.96	Kristianstad	1290
S3209	Bjärlyckehus	-	16.6	142	0	Ängelholm	1292
S3213	Åraslöv	-	18	66	0	Hässleholm	1293
S3215	Åsljunga norra	-	20.29	62	0	Örkelljunga	1257
S3219	Ängelsbäck	-	21.46	57	0	Båstad	1278
S3221	Ängelsbäcksstrand och Segeltorpsstrand	-	72.07	139	0.99	Båstad	1278
S3223	Stenhaga + Ekslättsgård	-	27.7	73	0	Sjöbo	1265
S3225	Örnahusen	-	30.63	86	0	Simrishamn	1291
S3227	Össjö	-	26.66	199	0	Ängelholm	1292
S3228	Östanå	Ny	12.28	69	0	Östra Göinge	1256
S3229	Östervång	-	11.11	51	0	Kristianstad	1290
S3233	Östra Genastorp	-	28.16	84	0	Osby	1273
S3235	Östra Ramlösa	-	7.72	89	0	Helsingborg	1283
S3236	Östra sandar	Ny	24.46	59	1	Kristianstad	1290
S3238	Östra Ingelstad	Ny	12.59	60	0	Tomelilla	1270
S3239	Östra Vemmerlöv	-	35.17	189	0	Simrishamn	1291
S3241	Övarp	-	19	69	0	Kristianstad	1290
S3243	Östra Rödeby	Ny	7.3	59	0	Karlskrona	1080
S3245	Aggarp	-	6	55	0	Svedala	1263
S3249	Alnarp	-	41.44	107	0	Lomma	1262
S3250	Annexdal och Stensåker	Ny	12.66	58	0	Trelleborg	1287
S3251	Arlövgården	Ny	5.37	52	0	Burlöv	1231
S3253	Arrie	-	17.22	199	0	Vellinge	1233
S3257	Ask	-	13.83	76	0	Svalöv	1214
S3261	Askeröd	-	17.21	102	0	Hörby	1266
S3265	Axelvold	-	8.34	85	0	Svalöv	1214
S3271	Baskemölla ängar	Ny	5.99	69	0	Simrishamn	1291
S3277	Magnihill och Lydestad	-	11.85	63	0	Helsingborg	1283
S3285	Bjäresjö	-	11.6	90	0	Ystad	1286
S3289	Björnstorp	-	24.27	199	0	Lund	1281
S3291	Björnstorp	Ny	11.12	77	0	Lund	1281
S3297	Bokeslund	-	35.39	170	0.77	Höör	1267
S3299	Brohusen	Ny	1.25	53	0	Landskrona	1282
S3305	Börringe	-	12.2	85	0	Svedala	1263
S3309	Börringe station	-	8.36	65	0	Svedala	1263
S3310	Börringekloster	Ny	5.94	81	0	Svedala	1263
S3313	Böste läge	-	20.23	100	0	Trelleborg	1287
S3321	Ekeboda	-	9	104	0	Hörby	1266
S3323	Ekeborg	-	12.65	161	0	Höör	1267
S3325	Sånahusen	-	10.16	63	0	Staffanstorp	1230
S3333	Farhultsbaden och Stenvallabaden	-	65.71	255	0.72	Höganäs	1284
S3341	Fjelie	-	18.63	127	0	Lomma	1262
S3345	Fjärestad	-	9.76	94	0	Helsingborg	1283
S3349	Fleninge	-	32.58	192	0	Helsingborg	1283
S3353	Flyingeby	-	7.43	86	0	Lund	1281
S3369	Fränninge	-	22.26	91	0	Sjöbo	1265
S3373	Fuglie	-	12.6	107	0	Trelleborg	1287
S3377	Gamla Bo	-	19.03	80	0	Höör	1267
S3381	Gessie	-	10.57	59	0	Vellinge	1233
S3385	Gislöv	-	19.21	107	0	Trelleborg	1287
S3393	Grönby	-	21.05	119	0	Trelleborg	1287
S3395	Gullarp	-	8.87	58	0	Eslöv	1285
S3397	Gylle östra och Fjärdingslöv	-	25.52	114	0	Trelleborg	1287
S3401	Gylle	-	9.41	74	0	Trelleborg	1287
S3405	Görarp	-	24.96	122	0	Helsingborg	1283
S3409	Haglösa	-	7.72	60	0	Trelleborg	1287
S3413	Hammarlunda	-	11.81	86	0	Eslöv	1285
S3415	Hammarlöv	-	13.67	65	0	Trelleborg	1287
S3417	Hedvigsdal	-	11.48	73	0	Ystad	1286
S3421	Ljungbacken	-	15.25	93	0	Sjöbo	1265
S3423	Hemmestorp	Ny	10.28	83	0	Östra Göinge	1256
S3425	Hemmestorps eke	-	17.67	138	0.93	Sjöbo	1265
S3427	Hemmestorps fure	-	44.34	126	0.91	Sjöbo	1265
S3429	Hjortshög	-	23.47	81	0	Helsingborg	1283
S3433	Holmby	-	8	52	0	Eslöv	1285
S3441	Humlamaden och Hemmestorps boke	-	32.66	174	0.91	Sjöbo	1265
S3445	Hyltarp	-	6.58	73	0	Svedala	1263
S3449	Håstad	-	11.09	153	0	Lund	1281
S3453	Häljaröd	-	15.46	86	0	Höganäs	1284
S3455	Hässlunda	-	6.65	69	0	Helsingborg	1283
S3457	Assartorp och Hässleberga	-	13.81	74	0	Lund	1281
S3461	Hög	-	36.49	142	0	Kävlinge	1261
S3465	Hököpinge kyrkby	-	19.84	147	0	Vellinge	1233
S3469	Ingelstorp	-	22.53	93	0	Ystad	1286
S3473	Janstorp	-	6.01	64	0	Skurup	1264
S3477	Järavallen	-	21.04	171	0	Kävlinge	1261
S3485	Klasaröd	-	14.19	131	0	Sjöbo	1265
S3487	Klörup	-	7.14	53	0	Trelleborg	1287
S3493	Slättäng	-	6.51	98	0	Malmö	1280
S3495	Nöbbelöv	-	18.26	50	0	Skurup	1264
S3497	Krågeholm	-	18.3	166	0	Svedala	1263
S3501	Kungabacken	-	10.28	61	0	Eslöv	1285
S3509	Kvistofta	-	25.78	84	0	Helsingborg	1283
S3513	Kyrkbacken	-	14.15	80	0	Landskrona	1282
S3515	Kyrkoby	Ny	3.4	51	0	Staffanstorp	1230
S3517	Kåseberga	-	13.89	135	0	Ystad	1286
S3525	Lerhamn	-	15.31	101	0	Höganäs	1284
S3533	Lindby	-	7.93	69	0	Skurup	1264
S3541	Lockarp	-	13.09	54	0	Malmö	1280
S3547	Lundåkra	Ny	3.24	60	0	Kävlinge	1261
S3549	Lyby	-	13.21	96	0	Hörby	1266
S3553	Trällekilla (västra delen)	-	22.95	79	0	Lund	1281
S3561	Mellan-Grevie	-	11.04	77	0	Vellinge	1233
S3565	Minnesberg	-	12.45	88	0	Trelleborg	1287
S3569	Munkebäck	-	16.53	159	0	Landskrona	1282
S3573	Månstorp och Billeberga tre	-	12.34	76	0	Svalöv	1214
S3577	Möllevången	-	26.83	128	0	Vellinge	1233
S3585	Nordanå	-	19.62	150	0	Staffanstorp	1230
S3589	Norra Grönby	-	10.65	58	0	Trelleborg	1287
S3591	Norra Håslöv	-	18.17	66	0	Vellinge	1233
S3597	Norra Vram	-	26	137	0	Bjuv	1260
S3598	Norrskog	Ny	5.4	62	0	Svedala	1263
S3599	Nötesjö	-	14.62	61	0	Svedala	1263
S3601	Norrvidinge	-	16.57	78	0	Svalöv	1214
S3602	Nybrostrand fritidshusområde	Ny	10.76	51	1	Ystad	1286
S3613	Råga Hörstad	-	16.57	100	0	Landskrona	1282
S3615	Räng	Ny	10.12	54	0	Vellinge	1233
S3617	Räng (västra delen)	-	10.21	94	0	Vellinge	1233
S3625	Röddinge	-	12.12	74	0	Sjöbo	1265
S3629	Rögla	-	15.68	79	0	Ystad	1286
S3637	Satserup norra	-	12.88	74	0	Hörby	1266
S3645	Silvåkra	-	6.66	67	0	Lund	1281
S3650	Simlinge	Ny	12.87	62	0	Trelleborg	1287
S3653	Spjälla (norra delen)	-	11.22	67	0	Sjöbo	1265
S3655	Skabersjöby	-	8.32	59	0	Svedala	1263
S3661	Skateholm och del av Beddingestrand	-	169.18	548	0.93	Trelleborg	1287
S3665	Skatteberga	-	12.88	91	0	Lund	1281
S3673	Skårby	-	7.77	62	0	Ystad	1286
S3677	Skåre	-	10.67	129	0	Trelleborg	1287
S3681	Slimminge	-	18.39	146	0	Skurup	1264
S3683	Snarringe	-	6.2	54	0	Trelleborg	1287
S3685	Snogehall	-	23.93	139	0	Höör	1267
S3689	Snogeröd	-	14.24	177	0	Höör	1267
S3693	Snårestad	-	19.35	106	0	Ystad	1286
S3695	Stabbarp	-	7.56	76	0	Eslöv	1285
S3697	Stora Beddinge	-	17.48	97	0	Trelleborg	1287
S3701	Stora Harrie	-	33.58	165	0	Kävlinge	1261
S3705	Stora Köpinge	-	40.89	131	0	Ystad	1286
S3709	Stenestad	-	10.81	55	0	Svalöv	1214
S3713	Stora Råby	-	7.64	83	0	Lund	1281
S3717	Stora Slågarp	-	13.97	53	0	Trelleborg	1287
S3721	Stångby kyrkby	-	25.65	88	0	Lund	1281
S3723	Sunnanå	-	6.89	72	0	Burlöv	1231
S3729	Kilhult och Svensköp	-	63.81	179	0	Hörby	1266
S3733	Svenstorp	-	12.6	99	0	Ystad	1286
S3737	Tullstorp	-	4.56	60	0	Landskrona	1282
S3741	Särslöv	-	13.39	93	0	Kävlinge	1261
S3745	Särslöv och Djurslöv	-	15.56	114	0	Staffanstorp	1230
S3749	Södervidinge station	-	11.13	58	0	Kävlinge	1261
S3757	Södra Rörum	-	25.93	116	0	Hörby	1266
S3761	Södra Åby	-	24.92	166	0	Trelleborg	1287
S3765	Södra Åkarp	-	18.13	151	0	Vellinge	1233
S3769	Sörby	-	5.78	72	0	Trelleborg	1287
S3773	Sörbylund	-	6.12	52	0	Trelleborg	1287
S3774	Sösdala Himmelkull	Ny	6.82	56	0	Hässleholm	1293
S3775	Sövde sommarby	-	24.07	84	0	Sjöbo	1265
S3777	Stavsten	-	5.38	65	0	Trelleborg	1287
S3785	Toftaholm (södra delen)	-	4.92	88	0	Eslöv	1285
S3789	Tolånga	-	15.43	64	0	Sjöbo	1265
S3793	Torrlösa	-	14.56	96	0	Svalöv	1214
S3809	Tuna	-	31.87	135	0	Landskrona	1282
S3813	Tånebro	-	14.18	99	0	Skurup	1264
S3819	Utteröd	Ny	10.72	50	0	Eslöv	1285
S3823	Vadensjö	Ny	8.19	50	0	Landskrona	1282
S3825	Vadensjö och Arrarp	-	10.28	112	0	Landskrona	1282
S3829	Vallby	-	26.97	117	0	Trelleborg	1287
S3831	Vallby	Ny	7.49	60	0	Staffanstorp	1230
S3837	Vanstad	-	21.27	90	0	Sjöbo	1265
S3841	Vikhög	-	6.84	81	0	Kävlinge	1261
S3853	Vomb	-	23.21	91	0	Lund	1281
S3857	Väla by	-	12.32	97	0	Helsingborg	1283
S3861	Välinge	-	13.28	72	0	Helsingborg	1283
S3867	Västerstad	-	20.01	69	0	Hörby	1266
S3869	Dala	-	19.7	80	0	Hörby	1266
S3871	Västerstads kyrkby	-	19.97	60	0	Hörby	1266
S3873	Västra Alstad	-	11.42	96	0	Trelleborg	1287
S3874	Västra Grevie	Ny	9.57	51	0	Vellinge	1233
S3876	Västra Hoby	Ny	11.42	53	0	Lund	1281
S3881	Västra Strö	-	7.24	67	0	Eslöv	1285
S3889	Västra Vemmerlöv	-	25.63	127	0	Trelleborg	1287
S3893	Västra Virestad	-	10.84	90	0	Trelleborg	1287
S3897	Östra Asmundtorp	-	12.99	88	0	Eslöv	1285
S3901	Särslöv (södra delen)	-	7.85	52	0	Kävlinge	1261
S3905	Västra Kärrstorp	-	7.35	66	0	Svedala	1263
S3909	Vellinge Väster	-	34.57	152	0	Vellinge	1233
S3915	Västra Torup	Ny	39.29	186	0	Hässleholm	1293
S3919	Åhuskärr	Ny	9.29	51	0	Kristianstad	1290
S3921	Ålabodarna	-	13.3	105	0	Landskrona	1282
S3923	Ängsbyn	-	8.97	170	0	Höör	1267
S3925	Äspinge	-	27.18	71	0	Hörby	1266
S3929	Gränsbo	-	42.66	109	0	Trelleborg	1287
S3933	Öja	-	7.01	63	0	Ystad	1286
S3935	Önnarp	Ny	9.88	51	0	Trelleborg	1287
S3941	Örja	-	9.35	90	0	Landskrona	1282
S3949	Östra Värlinge	-	7.93	69	0	Trelleborg	1287
S3951	Korsholm	-	9.95	58	0	Hörby	1266
S3955	Östra Odarslöv	-	8.3	74	0	Lund	1281
S3957	Övedskloster	-	31.52	82	0	Sjöbo	1265
S3965	Ala	-	26.75	91	0	Laholm	1381
S3966	Alafors	Ny	9.51	56	0	Kungsbacka	1384
S3967	Allarp	-	36.62	80	0.98	Laholm	1381
S3970	Asige	Ny	11.37	60	0	Falkenberg	1382
S3971	Björkäng och Smedsgård	-	57.35	133	0.73	Varberg	1383
S3972	Berghem	Ny	8.85	51	0	Kungsbacka	1384
S3975	Brattås (västra delen)	-	15.85	95	0	Kungsbacka	1384
S3977	Brännögård	-	27.85	151	0	Hylte	1315
S3979	Buared	-	29.71	125	0	Kungsbacka	1384
S3983	Blixtorp	-	9.06	63	0	Varberg	1383
S3984	Bläshammar	Ny	18.01	105	0	Varberg	1383
S3985	Bölse	-	19.75	71	0	Falkenberg	1382
S3991	Dala	Ny	12.58	55	0	Kungsbacka	1384
S3993	Drängsered	-	26.26	115	0	Hylte	1315
S3995	Dala	-	24.14	113	0	Kungsbacka	1384
S3997	Edenberga	-	16.23	88	0	Laholm	1381
S4001	Eftra	-	21.69	64	0	Falkenberg	1382
S4005	Fagered	-	33.72	139	0	Falkenberg	1382
S4009	Fammarp	-	7.56	77	0	Halmstad	1380
S4011	Fegen	-	44.96	197	0	Falkenberg	1382
S4012	Fjälebo	Ny	15.26	79	0	Kungsbacka	1384
S4013	Fjärås station	-	34.11	139	0	Kungsbacka	1384
S4015	Furuliden	-	9.7	78	0	Kungsbacka	1384
S4021	Fridhemsberg	-	21.9	74	0	Falkenberg	1382
S4023	Gamla Köpstad södra och Galtabäck	-	16.95	99	0.95	Varberg	1383
S4025	Getterön (västra delen)	-	40.58	202	0.79	Varberg	1383
S4027	Glommen (norra delen)	-	13.09	69	0.93	Falkenberg	1382
S4031	Getterön (östra delen)	-	19.43	85	0.72	Varberg	1383
S4033	Grimeton	-	8.31	112	0	Varberg	1383
S4035	Gräppås	-	9.06	178	0	Kungsbacka	1384
S4037	Gällared	-	31.15	85	0	Falkenberg	1382
S4041	Gällinge	-	8.73	65	0	Kungsbacka	1384
S4043	Gärdet	-	17.38	72	0	Kungsbacka	1384
S4045	Gödestad	-	24.1	131	0	Varberg	1383
S4049	Hanhals	-	23	160	0	Kungsbacka	1384
S4057	Hunnestad	-	30.87	166	0	Varberg	1383
S4061	Håfors	-	17.23	72	0	Kungsbacka	1384
S4065	Håkulla	-	10.36	83	0	Kungsbacka	1384
S4067	Häcklehagen	Ny	14	61	0	Kungsbacka	1384
S4071	Högås + Sjötorp	-	18.54	88	0	Kungsbacka	1384
S4073	Hönsaryd	-	11.59	103	0	Kungsbacka	1384
S4081	Johansfors	-	17.93	143	0	Halmstad	1380
S4085	Järlöv + Fageråkra	-	37.72	54	0	Varberg	1383
S4089	Karl Gustav	-	11.11	60	0	Varberg	1383
S4093	Allarängen och Kärra	-	12.8	61	0	Kungsbacka	1384
S4099	Kyrkobyn (södra delen)	-	13.89	66	0	Kungsbacka	1384
S4103	Gräppås (östra delen)	-	10.35	159	0	Kungsbacka	1384
S4105	Kyrkobyn	-	36.89	174	0	Kungsbacka	1384
S4107	Älvsåkers-kyrkotorp	-	11.82	82	0	Kungsbacka	1384
S4109	Södergården + Källekärr + Bäcken	-	16.01	141	0	Kungsbacka	1384
S4111	Kråkeberg	-	19.71	100	1	Varberg	1383
S4113	Källsjö	-	32.47	125	0	Falkenberg	1382
S4115	Källåsberget	-	9.58	88	0	Kungsbacka	1384
S4117	Kärr	-	24.95	111	0	Laholm	1381
S4119	Kyrkobyn-Dala	-	9.62	71	0	Kungsbacka	1384
S4121	Kärradal	-	89.63	315	0.81	Varberg	1383
S4123	Köinge	-	39.5	193	0	Falkenberg	1382
S4127	Källstorp	-	16.86	70	0	Varberg	1383
S4133	Lindberg	-	18.3	76	0	Varberg	1383
S4135	Lindhov	-	17.72	77	0	Varberg	1383
S4137	Ljungby	-	22.95	166	0	Falkenberg	1382
S4139	Lundby	-	16.41	58	0	Varberg	1383
S4141	Lunnaberg	-	11.57	131	0	Kungsbacka	1384
S4145	Lynga kvarn och Sandslätt	-	34.14	151	0.95	Halmstad	1380
S4147	Lyngås ( norra delen)	-	12.17	59	0	Kungsbacka	1384
S4149	Långaryd	-	16.68	70	0	Hylte	1315
S4151	Långasand	-	150.36	169	0.87	Falkenberg	1382
S4155	Alafors	-	9.4	153	0	Kungsbacka	1384
S4157	Marbäck	-	15.71	84	0	Halmstad	1380
S4159	Mellbystrand (del av)	-	46.27	136	0.99	Laholm	1381
S4163	Moarna och Tvååker	-	17.02	76	0	Varberg	1383
S4165	Nissaström	-	17.28	60	0	Halmstad	1380
S4170	Norra Bobergsudde	Ny	18.44	51	0.99	Falkenberg	1382
S4174	Norra Mellbystrand	Ny	39.4	147	0.93	Laholm	1381
S4175	Nyby	-	13.25	62	0	Hylte	1315
S4177	Skummelövsstrand (del av)	-	153.59	399	0.94	Laholm	1381
S4181	Furulund (södra delen)	-	19.99	184	0	Kungsbacka	1384
S4185	Skrea strand	-	18.33	84	0.92	Falkenberg	1382
S4189	Okome	-	44.11	161	0	Falkenberg	1382
S4191	Olofsbo	-	82.1	162	0.97	Falkenberg	1382
S4195	Rygga	-	13.1	57	0	Kungsbacka	1384
S4197	Rolfstorps f.d. stationssamhälle	-	5.79	69	0	Varberg	1383
S4199	Sandkärr och Rosendal	-	25.23	88	0.96	Falkenberg	1382
S4201	Råhagen	-	22.44	163	0	Kungsbacka	1384
S4205	Sandhamn + Görvik	-	25.4	136	0	Halmstad	1380
S4207	Rösan	-	18.73	108	0	Kungsbacka	1384
S4209	Sandvad	-	14.21	64	0	Laholm	1381
